Title,Year,Standardized Title
Hospital Process Redesign Leading to Wait-Time Improvements in Delivery of Stroke-Prevention Surgery to Patients with Symptomatic Carotid Artery Stenosis,2015,hospital process redesign leading to wait-time improvements in delivery of stroke-prevention surgery to patients with symptomatic carotid artery stenosis
A Novel In-Vitro Model Predicts Aortic Stent-Graft Hemodynamic Alterations After Endovascular Repair,2015,a novel in-vitro model predicts aortic stent-graft hemodynamic alterations after endovascular repair
Morphologic Suitability for Endovascular Treatment in Ruptured Abdominal Aortic Aneurysm in a Single Academic Center,2015,morphologic suitability for endovascular treatment in ruptured abdominal aortic aneurysm in a single academic center
The Heterogeneous Clinical Course of Type 2 Endoleaks: A Single Institution Experience,2015,the heterogeneous clinical course of type 2 endoleaks: a single institution experience
Comparison of Quantitative Analysis and Qualitative Assessment of Iliac Artery Tortuosity,2015,comparison of quantitative analysis and qualitative assessment of iliac artery tortuosity
Endograft Shortening during Endovascular Repair of Abdominal Aortic Aneurysms in Severe Aortoiliac Tortuosity,2015,endograft shortening during endovascular repair of abdominal aortic aneurysms in severe aortoiliac tortuosity
Isolation and Molecular Characterization of Proliferating Plaque Macrophages,2015,isolation and molecular characterization of proliferating plaque macrophages
Treatment of Complex Aortic Pathologies in the Endovascular Era: The Ottawa Experience.,2015,treatment of complex aortic pathologies in the endovascular era: the ottawa experience.
Impact Of Floor-To-Door Time On Mortality After Blunt Traumatic Thoracic Aortic Injury,2015,impact of floor-to-door time on mortality after blunt traumatic thoracic aortic injury
Toronto Experience with the Hemodialysis Reliable Outflow (HeRO) Grafts; A single centre experience,2015,toronto experience with the hemodialysis reliable outflow (hero) grafts; a single centre experience
Fenestration of aortic stent-grafts: laser puncture followed by balloon angioplasty (non-compliant balloon vs cutting balloon),2015,fenestration of aortic stent-grafts: laser puncture followed by balloon angioplasty (non-compliant balloon vs cutting balloon)
Anatomic factors are more predictive than anticoagulants for type II endoleaks following EVAR,2015,anatomic factors are more predictive than anticoagulants for type ii endoleaks following evar
Predictors of Hospital Readmissions after Lower-Extremity Amputations in Canada.,2015,predictors of hospital readmissions after lower-extremity amputations in canada.
Anti-platelet Therapy Prescription Patterns after Lower Limb Angioplasty in Canada – Results from a National Survey,2015,anti-platelet therapy prescription patterns after lower limb angioplasty in canada – results from a national survey
After-Hours Rupture Aortic Aneurysm Repair Outcomes. An Institutional Experience,2015,after-hours rupture aortic aneurysm repair outcomes. an institutional experience
Exploring the training experiences of a direct entry vascular surgery resident cohort using focus groups.,2015,exploring the training experiences of a direct entry vascular surgery resident cohort using focus groups.
Predictors Of Failure And Mortality With Endovascular Repair Of Presumed Infected Saccular Thoracic Aortic Aneurysms,2015,predictors of failure and mortality with endovascular repair of presumed infected saccular thoracic aortic aneurysms
Rehabilitation Outcomes after Lower-Extremity Amputations in Canada,2015,rehabilitation outcomes after lower-extremity amputations in canada
Internal iliac artery coverage during endovascular repair of abdominal aortic aneurysms is a safe option: a preliminary study,2015,internal iliac artery coverage during endovascular repair of abdominal aortic aneurysms is a safe option: a preliminary study
A cadaveric study to facilitate the surgical and the percutaneous approaches of the femoral artery,2015,a cadaveric study to facilitate the surgical and the percutaneous approaches of the femoral artery
Public Knowledge about PAD: The Gap is Larger than we Thought,2015,public knowledge about pad: the gap is larger than we thought
Impact of Diabetes on Carotid Artery Revascularization: A Systematic Review and Meta-analysis,2015,impact of diabetes on carotid artery revascularization: a systematic review and meta-analysis
Trends in Aortic Repair in Ontario 2002-2014,2015,trends in aortic repair in ontario 2002-2014
The influence of abdominal aortic aneurysm geometry on pulsatile flow dynamics,2015,the influence of abdominal aortic aneurysm geometry on pulsatile flow dynamics
Risk Factors Associated with Venous Ulcers in a Canadian Population,2015,risk factors associated with venous ulcers in a canadian population
Combined Coil Embolization and Foam Sclerotherapy for the Management of Varicose Veins: Description of a Novel Technique,2015,combined coil embolization and foam sclerotherapy for the management of varicose veins: description of a novel technique
Initial Experience with Endovenous Cyanoacrylate Adhesive to Treat Saphenous Incompetence,2015,initial experience with endovenous cyanoacrylate adhesive to treat saphenous incompetence
"Temporary Inferior Vena Cava Filters: Indications, Retrieval Rates and Follow-Up Management at a Single Academic Institution",2015,"temporary inferior vena cava filters: indications, retrieval rates and follow-up management at a single academic institution"
Midterm Report of Randomized Control Trial of Negative Pressure Wound Therapy for High Risk Wounds in Lower Extremity Revascularization,2015,midterm report of randomized control trial of negative pressure wound therapy for high risk wounds in lower extremity revascularization
Preventing Surgical Site Infections in Bypass Patients in the Era of Hospital Based Quality Improvement Initiatives,2015,preventing surgical site infections in bypass patients in the era of hospital based quality improvement initiatives
Sex Differences in the Long-term Outcomes of Peripheral Arterial Disease,2015,sex differences in the long-term outcomes of peripheral arterial disease
Magnetic Resonance Imaging Characterization of Peripheral Arterial Chronic Total Occlusions with MicroCT and Histologic Validation,2015,magnetic resonance imaging characterization of peripheral arterial chronic total occlusions with microct and histologic validation
Present and Perish? Translation of Grants to Publication,2015,present and perish? translation of grants to publication
Poor Long-Term Outcomes for Type B Aortic Dissections Raises the Need for Re-Evaluating Current Management Strategies: A Population Based Analysis,2015,poor long-term outcomes for type b aortic dissections raises the need for re-evaluating current management strategies: a population based analysis
Predicting the Natural History of Acute Uncomplicated Type B Dissections by Volumetric Analysis of the Initial Index Computed Tomography (CT) Scan,2015,predicting the natural history of acute uncomplicated type b dissections by volumetric analysis of the initial index computed tomography (ct) scan
Intermediate Care Unit Admission After Elective Open Aneurysm Repair ,2015,intermediate care unit admission after elective open aneurysm repair 
Low Wall Shear Stress Predominates at Sites of Abdominal Aortic Aneurysm Rupture,2015,low wall shear stress predominates at sites of abdominal aortic aneurysm rupture
Inflammatory Responses in a BAPN/AT2 Induced Murine Model of Aortic Aneurysm,2015,inflammatory responses in a bapn/at2 induced murine model of aortic aneurysm
Effect of Day of the Week on Mortality and Cardiovascular Outcomes Following Elective AAA Repair and Lower Limb Revascularization: A Population-Based Study,2015,effect of day of the week on mortality and cardiovascular outcomes following elective aaa repair and lower limb revascularization: a population-based study
Unplanned Early Readmissions in Vascular Surgery,2015,unplanned early readmissions in vascular surgery
Routine Pathological Examination of Vascular Surgery Specimens is Unnecessary and Costly,2015,routine pathological examination of vascular surgery specimens is unnecessary and costly
Fluoroscopy Time During EVAR: Can We Do Better?,2015,fluoroscopy time during evar: can we do better?
Risk-Modifying Medication Prescription and Compliance in Vascular Surgery Patients,2015,risk-modifying medication prescription and compliance in vascular surgery patients
Vascular Surgery Manpower in Canada – Will I have a Job?,2015,vascular surgery manpower in canada – will i have a job?
In Situ Laser Fenestration During TEVAR: Innovation In Practice,2015,in situ laser fenestration during tevar: innovation in practice
Budget Impact Of Percutaneous Endovascular Abdominal Aorta Aneurysm Repair (PEVAR) Compared To Standard Endovascular Repair In Canadian Hospitals,2015,budget impact of percutaneous endovascular abdominal aorta aneurysm repair (pevar) compared to standard endovascular repair in canadian hospitals
Short Term Outcomes Of Introducing Percutaneous Endovascular Aneurysm Repair In Comparison To Open Endovascular Aneurysm Repair At An Academic Institution,2015,short term outcomes of introducing percutaneous endovascular aneurysm repair in comparison to open endovascular aneurysm repair at an academic institution
Direct High Resolution Angioscopic Imaging During Endovascular Surgery,2015,direct high resolution angioscopic imaging during endovascular surgery
The In Hospital Cost Of Treating Thoracoabdominal And Juxtarenal AAAs With EVAR In A High Risk Patient Population,2015,the in hospital cost of treating thoracoabdominal and juxtarenal aaas with evar in a high risk patient population
Development And Implementation Of EVAR Follow-Up Guidelines: A Quality Improvement Project Through The IDEAS Ontario Program,2015,development and implementation of evar follow-up guidelines: a quality improvement project through the ideas ontario program
Public Health Initiatives And Stroke Awareness,2015,public health initiatives and stroke awareness
Plaque Echodensity And Textural Features Are Associated With Carotid Plaque Instability,2015,plaque echodensity and textural features are associated with carotid plaque instability
Implementation And Adherence To Stroke Guidelines For Treatment Of Extracranial Carotid Occlusive Disease Through A Multidisciplinary Team: Review Of 1895 Carotid Endarterectomies In A Single Health Authority From 2006-2014,2015,implementation and adherence to stroke guidelines for treatment of extracranial carotid occlusive disease through a multidisciplinary team: review of 1895 carotid endarterectomies in a single health authority from 2006-2014
Hospital Process Redesign Leading To Wait-Time Improvements In Delivery Of Stroke-Prevention Surgery To Patients With Symptomatic Carotid Artery Stenosis,2015,hospital process redesign leading to wait-time improvements in delivery of stroke-prevention surgery to patients with symptomatic carotid artery stenosis
Uncommon Vascular Diseases Are More Frequent Than You Thought!,2015,uncommon vascular diseases are more frequent than you thought!
A Novel In-Vitro Model Predicts Aortic Stent-Graft Hemodynamic Alterations After Endovascular Repair,2015,a novel in-vitro model predicts aortic stent-graft hemodynamic alterations after endovascular repair
Morphologic Suitability For Endovascular Treatment In Ruptured Abdominal Aortic Aneurysm In A Single Academic Center,2015,morphologic suitability for endovascular treatment in ruptured abdominal aortic aneurysm in a single academic center
The Heterogeneous Clinical Course Of Type 2 Endoleaks: A Single Institution Experience,2015,the heterogeneous clinical course of type 2 endoleaks: a single institution experience
Comparison Of Quantitative Analysis And Qualitative Assessment Of Iliac Artery Tortuosity,2015,comparison of quantitative analysis and qualitative assessment of iliac artery tortuosity
Endograft Shortening During Endovascular Repair Of Abdominal Aortic Aneurysms In Severe Aortoiliac Tortuosity,2015,endograft shortening during endovascular repair of abdominal aortic aneurysms in severe aortoiliac tortuosity
"We have over-implemented EVAR, and it is time we revisited open aneurysm Repair",2015,"we have over-implemented evar, and it is time we revisited open aneurysm repair"
Isolation And Molecular Characterization Of Proliferating Plaque Macrophages,2015,isolation and molecular characterization of proliferating plaque macrophages
Treatment Of Complex Aortic Pathologies In The Endovascular Era: The Ottawa Experience,2015,treatment of complex aortic pathologies in the endovascular era: the ottawa experience
Impact Of Floor-To-Door Time On Mortality After Blunt Traumatic Thoracic Aortic Injury,2015,impact of floor-to-door time on mortality after blunt traumatic thoracic aortic injury
Toronto Experience With The Hemodialysis Reliable Outflow (HeRO) Grafts; A Single Centre Experience,2015,toronto experience with the hemodialysis reliable outflow (hero) grafts; a single centre experience
Fenestration Of Aortic Stent-Grafts: Laser Puncture Followed By Balloon Angioplasty (Non-Compliant Balloon Vs Cutting Balloon),2015,fenestration of aortic stent-grafts: laser puncture followed by balloon angioplasty (non-compliant balloon vs cutting balloon)
Anatomic Factors Are More Predictive Than Anticoagulants For Type II Endoleaks Following EVAR,2015,anatomic factors are more predictive than anticoagulants for type ii endoleaks following evar
Predictors Of Hospital Readmissions After Lower-Extremity Amputations In Canada,2015,predictors of hospital readmissions after lower-extremity amputations in canada
Anti-Platelet Therapy Prescription Patterns After Lower Limb Angioplasty In Canada – Results From A National Survey,2015,anti-platelet therapy prescription patterns after lower limb angioplasty in canada – results from a national survey
After-Hours Rupture Aortic Aneurysm Repair Outcomes. An Institutional Experience,2015,after-hours rupture aortic aneurysm repair outcomes. an institutional experience
Exploring The Training Experiences Of A Direct Entry Vascular Surgery Resident Cohort Using Focus Groups,2015,exploring the training experiences of a direct entry vascular surgery resident cohort using focus groups
Predictors Of Failure And Mortality With Endovascular Repair Of Presumed Infected Saccular Thoracic Aortic Aneurysms,2015,predictors of failure and mortality with endovascular repair of presumed infected saccular thoracic aortic aneurysms
Rehabilitation Outcomes After Lower-Extremity Amputations In Canada,2015,rehabilitation outcomes after lower-extremity amputations in canada
Internal Iliac Artery Coverage During Endovascular Repair Of Abdominal Aortic Aneurysms Is A Safe Option: A Preliminary Study,2015,internal iliac artery coverage during endovascular repair of abdominal aortic aneurysms is a safe option: a preliminary study
A Cadaveric Study To Facilitate The Surgical And The Percutaneous Approaches Of The Femoral Artery,2015,a cadaveric study to facilitate the surgical and the percutaneous approaches of the femoral artery
Public Knowledge About PAD: The Gap Is Larger Than We Thought,2015,public knowledge about pad: the gap is larger than we thought
Impact Of Diabetes On Carotid Artery Revascularization: A Systematic Review And Meta-Analysis,2015,impact of diabetes on carotid artery revascularization: a systematic review and meta-analysis
Trends In Aortic Repair In Ontario 2002-2014,2015,trends in aortic repair in ontario 2002-2014
The Influence Of Abdominal Aortic Aneurysm Geometry On Pulsatile Flow Dynamics,2015,the influence of abdominal aortic aneurysm geometry on pulsatile flow dynamics
Risk Factors Associated With Venous Ulcers In A Canadian Population,2015,risk factors associated with venous ulcers in a canadian population
Combined Coil Embolization And Foam Sclerotherapy For The Management Of Varicose Veins: Description Of A Novel Technique,2015,combined coil embolization and foam sclerotherapy for the management of varicose veins: description of a novel technique
Initial Experience With Endovenous Cyanoacrylate Adhesive To Treat Saphenous Incompetence,2015,initial experience with endovenous cyanoacrylate adhesive to treat saphenous incompetence
"Temporary Inferior Vena Cava Filters: Indications, Retrieval Rates And Follow-Up Management At A Single Academic Institution",2015,"temporary inferior vena cava filters: indications, retrieval rates and follow-up management at a single academic institution"
Mid-Term Report Of Randomized Control Trial Of Negative Pressure Wound Therapy For High Risk Wounds In Lower Extremity Revascularization,2015,mid-term report of randomized control trial of negative pressure wound therapy for high risk wounds in lower extremity revascularization
Preventing Surgical Site Infections In Bypass Patients In The Era Of Hospital Based Quality Improvement Initiatives,2015,preventing surgical site infections in bypass patients in the era of hospital based quality improvement initiatives
Sex Differences In The Long-Term Outcomes Of Peripheral Arterial Disease,2015,sex differences in the long-term outcomes of peripheral arterial disease
Magnetic Resonance Imaging Characterization Of Peripheral Arterial Chronic Total Occlusions With MicroCT And Histological Validation,2015,magnetic resonance imaging characterization of peripheral arterial chronic total occlusions with microct and histological validation
Present and Perish? Translation of grants to publication,2015,present and perish? translation of grants to publication
Learning Open Vascular Surgery- Does Practice Make Perfect?,2015,learning open vascular surgery- does practice make perfect?
Poor Long-Term Outcomes For Type B Aortic Dissections Raises The Need For Re-Evaluating Current Management Strategies: A Population Based Analysis,2015,poor long-term outcomes for type b aortic dissections raises the need for re-evaluating current management strategies: a population based analysis
Predicting The Natural History Of Acute Uncomplicated Type B Dissections By Volumetric Analysis Of The Initial Index Computed Tomography (CT) Scan,2015,predicting the natural history of acute uncomplicated type b dissections by volumetric analysis of the initial index computed tomography (ct) scan
Intermediate Care Unit Admission After Elective Open Aneurysm Repair,2015,intermediate care unit admission after elective open aneurysm repair
Low Wall Shear Stress Predominates At Sites Of Abdominal Aortic Aneurysm Rupture,2015,low wall shear stress predominates at sites of abdominal aortic aneurysm rupture
Inflammatory Responses In A BAPN/AT2 Induced Murine Model Of Aortic Aneurysm,2015,inflammatory responses in a bapn/at2 induced murine model of aortic aneurysm
Effect Of Day Of The Week On Mortality And Cardiovascular Outcomes Following Elective AAA Repair And Lower Limb Revascularization: A Population Based Study,2015,effect of day of the week on mortality and cardiovascular outcomes following elective aaa repair and lower limb revascularization: a population based study
Unplanned Early Readmissions In Vascular Surgery,2015,unplanned early readmissions in vascular surgery
Routine Pathological Examination Of Vascular Surgery Specimens Is Unnecessary And Costly,2015,routine pathological examination of vascular surgery specimens is unnecessary and costly
Fluoroscopy Time During EVAR: Can We Do Better?,2015,fluoroscopy time during evar: can we do better?
Risk-Modifying Medication Prescription And Compliance In Vascular Surgery Patients,2015,risk-modifying medication prescription and compliance in vascular surgery patients
Vascular Surgery Manpower In Canada: Will I Have A Job?,2015,vascular surgery manpower in canada: will i have a job?
