Title,Year,Standardized Title
Biochemical Markers in Patients with Peripheral Vascular Disease: Comparison between Endovascular and Open Reconstructions,2015,biochemical markers in patients with peripheral vascular disease: comparison between endovascular and open reconstructions
Finite Element Analysis of a Balloon Expandable Stent and Superior Mesenteric Arterial Wall Interaction,2015,finite element analysis of a balloon expandable stent and superior mesenteric arterial wall interaction
Novel Endovascular Management of Bilateral Congenital Renal Arteriovenous Malformations: Case report and Clinical Review,2015,novel endovascular management of bilateral congenital renal arteriovenous malformations: case report and clinical review
Is Left Renal Vein Ligation Benign? A Novel Method for Maintaining Left Renal Venous Outflow During Extensive Inferior Vena Caval Resection,2015,is left renal vein ligation benign? a novel method for maintaining left renal venous outflow during extensive inferior vena caval resection
Endostaples for Distal Fixation in a Thoracic Endovascular Aortic Aneurysm Repair (TEVAR),2015,endostaples for distal fixation in a thoracic endovascular aortic aneurysm repair (tevar)
Current Accepted Hemodynamic Criteria For Critical Limb Ischemia (CLI) Do Not Accurately Stratify Patients At High Risk For Limb Loss,2015,current accepted hemodynamic criteria for critical limb ischemia (cli) do not accurately stratify patients at high risk for limb loss
Primary Stent Placement Improves Patency After Endovascular Treatment of Hepatic Artery Stenosis Following Liver Transplantation,2015,primary stent placement improves patency after endovascular treatment of hepatic artery stenosis following liver transplantation
Validated Prediction of Groin Infection after Revascularization Procedures,2015,validated prediction of groin infection after revascularization procedures
The Effect of Laser Wavelength on Endothermal Heat Induced Thrombosis after Endovenous Laser Ablation,2015,the effect of laser wavelength on endothermal heat induced thrombosis after endovenous laser ablation
Revision Using Distal Inflow: A Safe and Effective Treatment for Ischemic Steal Syndrome After Access Creation,2015,revision using distal inflow: a safe and effective treatment for ischemic steal syndrome after access creation
Exploring Patient Involvement in Decision - Making for Vascular Procedures,2015,exploring patient involvement in decision - making for vascular procedures
Vascular Mock Oral Exams: A Review of the Eight Year Experience of the SAVS Mock Oral Program,2015,vascular mock oral exams: a review of the eight year experience of the savs mock oral program
